problem_name,bug_path,correct_path,debugged_path,bug_type,codebleu_bug,codebleu_debugged,codebleu_diff,coderouge_bug,coderouge_debugged,coderouge_diff,codef1_bug,codef1_debugged,codef1_diff,truncated,pad_bug,pad_correct,pad_debugged
Add Digits_condition,../data/formatted/buggy_codes/Add Digits_condition.java,../data/formatted/correct_codes/Add Digits.java,../data/formatted/debugged_desc_codes_f_n/Add Digits_condition.java,condition,0.6551553475535072,0.525301750999331,-0.12985359655417628,0.6283261594315445,0.49313859092304013,-0.13518756850850433,0.6407012124800442,0.5058010168065704,-0.13490019567347378,False,False,False,False
Add Minimum Number of Rungs_index,../data/formatted/buggy_codes/Add Minimum Number of Rungs_index.java,../data/formatted/correct_codes/Add Minimum Number of Rungs.java,../data/formatted/debugged_desc_codes_f_n/Add Minimum Number of Rungs_index.java,index,0.870311498514106,0.7955928673227274,-0.07471863119137867,0.8560363934145852,0.74342316922974,-0.1126132241848451,0.8629668238141204,0.7620489660513673,-0.10091785776275308,False,False,False,False
Add One Row to Tree_operation,../data/formatted/buggy_codes/Add One Row to Tree_operation.java,../data/formatted/correct_codes/Add One Row to Tree.java,../data/formatted/debugged_desc_codes_f_n/Add One Row to Tree_operation.java,operation,0.9204055182347549,0.2032313030404563,-0.7171742151942986,0.9204055182347549,0.16992654195344165,-0.7504789762813133,0.9204055182347549,0.17690350266643062,-0.7435020155683243,False,True,True,False
Add Strings_value,../data/formatted/buggy_codes/Add Strings_value.java,../data/formatted/correct_codes/Add Strings.java,../data/formatted/debugged_desc_codes_f_n/Add Strings_value.java,value,0.5152866046223135,0.6423105697693836,0.12702396514707015,0.5119196557882142,0.6423105697693836,0.13039091398116942,0.5131971977146998,0.6423105697693836,0.12911337205468376,False,False,False,False
Add to Array-Form of Integer_operation,../data/formatted/buggy_codes/Add to Array-Form of Integer_operation.java,../data/formatted/correct_codes/Add to Array-Form of Integer.java,../data/formatted/debugged_desc_codes_f_n/Add to Array-Form of Integer_operation.java,operation,0.8769948260205651,0.6747480123418402,-0.20224681367872488,0.8755616908957695,0.6619772080259612,-0.21358448286980836,0.8762706705641802,0.6677662194257975,-0.20850445113838267,False,True,True,False
Add Two Integers_value,../data/formatted/buggy_codes/Add Two Integers_value.java,../data/formatted/correct_codes/Add Two Integers.java,../data/formatted/debugged_desc_codes_f_n/Add Two Integers_value.java,value,0.9414152121852635,0.22498347464036966,-0.7164317375448939,0.9387519740379974,0.15518392497216416,-0.7835680490658332,0.9400603338792973,0.15353593755028463,-0.7865243963290127,False,False,False,True
Add Two Numbers II_condition,../data/formatted/buggy_codes/Add Two Numbers II_condition.java,../data/formatted/correct_codes/Add Two Numbers II.java,../data/formatted/debugged_desc_codes_f_n/Add Two Numbers II_condition.java,condition,0.8904754048624389,0.5644741370674109,-0.326001267795028,0.8874728429387788,0.5364714942073047,-0.35100134873147415,0.8889556568946982,0.5476208013744528,-0.34133485552024545,False,False,False,True
Add Two Numbers_character,../data/formatted/buggy_codes/Add Two Numbers_character.java,../data/formatted/correct_codes/Add Two Numbers.java,../data/formatted/debugged_desc_codes_f_n/Add Two Numbers_character.java,character,0.8854935741937288,0.7916969362911275,-0.09379663790260129,0.8804195752929661,0.8044337927555557,-0.0759857825374104,0.8829120740833025,0.7973853239119701,-0.08552675017133238,False,True,True,False
Adding Spaces to a String_index,../data/formatted/buggy_codes/Adding Spaces to a String_index.java,../data/formatted/correct_codes/Adding Spaces to a String.java,../data/formatted/debugged_desc_codes_f_n/Adding Spaces to a String_index.java,index,0.8156257462005012,0.8771982435320537,0.061572497331552456,0.7985802784400244,0.8771982435320537,0.07861796509202923,0.8067433996059246,0.8771982435320537,0.07045484392612911,False,False,False,False
Adding Two Negabinary Numbers_condition,../data/formatted/buggy_codes/Adding Two Negabinary Numbers_condition.java,../data/formatted/correct_codes/Adding Two Negabinary Numbers.java,../data/formatted/debugged_desc_codes_f_n/Adding Two Negabinary Numbers_condition.java,condition,0.9327497093997771,0.9389424154605766,0.006192706060799469,0.9289281494632957,0.9389424154605766,0.010014265997280836,0.9308170967623354,0.9389424154605766,0.00812531869824118,False,False,False,False
Additive Number_nobug,../data/formatted/buggy_codes/Additive Number_nobug.java,../data/formatted/correct_codes/Additive Number.java,../data/formatted/debugged_desc_codes_f_n/Additive Number_nobug.java,nobug,0.9354041949632029,0.7435782371360782,-0.19182595782712475,0.9354041949632029,0.713561173067265,-0.22184302189593796,0.9354041949632029,0.7254249240456686,-0.20997927091753432,False,False,False,True
Advantage Shuffle_condition,../data/formatted/buggy_codes/Advantage Shuffle_condition.java,../data/formatted/correct_codes/Advantage Shuffle.java,../data/formatted/debugged_desc_codes_f_n/Advantage Shuffle_condition.java,condition,0.9098454010317869,0.8991836548017798,-0.010661746230007152,0.9058309067146434,0.8935617810017193,-0.012269125712924045,0.9078032844561235,0.8962869251219868,-0.011516359334136639,False,False,False,False
Airplane Seat Assignment Probability_value,../data/formatted/buggy_codes/Airplane Seat Assignment Probability_value.java,../data/formatted/correct_codes/Airplane Seat Assignment Probability.java,../data/formatted/debugged_desc_codes_f_n/Airplane Seat Assignment Probability_value.java,value,0.3941405006434411,0.2553704240440812,-0.13877007659935986,0.3941405006434411,0.25748951577227985,-0.13665098487116123,0.3941405006434411,0.255977628281715,-0.13816287236172609,False,False,False,False
Alert Using Same Key-Card Three or More Times in a One Hour Period_character,../data/formatted/buggy_codes/Alert Using Same Key-Card Three or More Times in a One Hour Period_character.java,../data/formatted/correct_codes/Alert Using Same Key-Card Three or More Times in a One Hour Period.java,../data/formatted/debugged_desc_codes_f_n/Alert Using Same Key-Card Three or More Times in a One Hour Period_character.java,character,0.9228311230874489,0.8931019271365632,-0.029729195950885634,0.9228311230874489,0.8778714488346939,-0.04495967425275493,0.9228311230874489,0.885109647118803,-0.037721475968645835,False,False,False,False
All Divisions With the Highest Score of a Binary Array_index,../data/formatted/buggy_codes/All Divisions With the Highest Score of a Binary Array_index.java,../data/formatted/correct_codes/All Divisions With the Highest Score of a Binary Array.java,../data/formatted/debugged_desc_codes_f_n/All Divisions With the Highest Score of a Binary Array_index.java,index,0.9061273389149516,0.951694318046636,0.04556697913168439,0.8997277072319467,0.951694318046636,0.05196661081468923,0.9028614064248307,0.951694318046636,0.04883291162180525,False,False,False,False
All Elements in Two Binary Search Trees_value,../data/formatted/buggy_codes/All Elements in Two Binary Search Trees_value.java,../data/formatted/correct_codes/All Elements in Two Binary Search Trees.java,../data/formatted/debugged_desc_codes_f_n/All Elements in Two Binary Search Trees_value.java,value,0.8900314709360923,0.8937086698705914,0.0036771989344991374,0.8893018448463588,0.8937086698705914,0.004406825024232619,0.8896644991517612,0.8937086698705914,0.004044170718830231,False,False,False,False
All Nodes Distance K in Binary Tree_condition,../data/formatted/buggy_codes/All Nodes Distance K in Binary Tree_condition.java,../data/formatted/correct_codes/All Nodes Distance K in Binary Tree.java,../data/formatted/debugged_desc_codes_f_n/All Nodes Distance K in Binary Tree_condition.java,condition,0.872491031433124,0.7556203303763753,-0.11687070105674868,0.8705733817566903,0.741628736999336,-0.12894464475735434,0.8715246455724798,0.7473384291632418,-0.12418621640923799,False,False,False,True
All O`one Data Structure_nobug,../data/formatted/buggy_codes/All O`one Data Structure_nobug.java,../data/formatted/correct_codes/All O`one Data Structure.java,../data/formatted/debugged_desc_codes_f_n/All O`one Data Structure_nobug.java,nobug,0.8487622909025334,0.8487622909025334,0.0,0.8487622909025334,0.8487622909025334,0.0,0.8487622909025334,0.8487622909025334,0.0,False,False,False,False
All Paths From Source to Target_index,../data/formatted/buggy_codes/All Paths From Source to Target_index.java,../data/formatted/correct_codes/All Paths From Source to Target.java,../data/formatted/debugged_desc_codes_f_n/All Paths From Source to Target_index.java,index,0.9091093316663607,0.9188232842490632,0.009713952582702579,0.9084611443485348,0.9188232842490632,0.010362139900528478,0.9087834977016218,0.9188232842490632,0.01003978654744142,False,False,False,False
All Possible Full Binary Trees_index,../data/formatted/buggy_codes/All Possible Full Binary Trees_index.java,../data/formatted/correct_codes/All Possible Full Binary Trees.java,../data/formatted/debugged_desc_codes_f_n/All Possible Full Binary Trees_index.java,index,0.9120490919480811,0.9246094736622328,0.012560381714151636,0.9090432864281486,0.9246094736622328,0.015566187234084206,0.9105295387077879,0.9246094736622328,0.014079934954444928,False,False,False,False
Allocate Mailboxes_operation,../data/formatted/buggy_codes/Allocate Mailboxes_operation.java,../data/formatted/correct_codes/Allocate Mailboxes.java,../data/formatted/debugged_desc_codes_f_n/Allocate Mailboxes_operation.java,operation,0.9372033342934734,0.9313092019698099,-0.005894132323663426,0.9312097483090659,0.9262005489214712,-0.005009199387594698,0.9341671302688876,0.9286602759494974,-0.005506854319390242,False,False,False,False
Alphabet Board Path_condition,../data/formatted/buggy_codes/Alphabet Board Path_condition.java,../data/formatted/correct_codes/Alphabet Board Path.java,../data/formatted/debugged_desc_codes_f_n/Alphabet Board Path_condition.java,condition,0.8615520202726661,0.8455692956398078,-0.015982724632858325,0.8581084717833849,0.838859859147748,-0.01924861263563693,0.8598051865199987,0.8421165887886075,-0.017688597731391198,False,False,False,False
Ambiguous Coordinates_nobug,../data/formatted/buggy_codes/Ambiguous Coordinates_nobug.java,../data/formatted/correct_codes/Ambiguous Coordinates.java,../data/formatted/debugged_desc_codes_f_n/Ambiguous Coordinates_nobug.java,nobug,0.9127603618400182,0.9127603618400182,0.0,0.9127603618400182,0.9127603618400182,0.0,0.9127603618400182,0.9127603618400182,0.0,False,False,False,False
Angle Between Hands of a Clock_value,../data/formatted/buggy_codes/Angle Between Hands of a Clock_value.java,../data/formatted/correct_codes/Angle Between Hands of a Clock.java,../data/formatted/debugged_desc_codes_f_n/Angle Between Hands of a Clock_value.java,value,0.9359379065218947,0.5967250237267886,-0.3392128827951061,0.9197792431654205,0.5309321808754416,-0.3888470622899789,0.9274519989692783,0.5516895979470642,-0.37576240102221414,False,False,False,False
Apply Discount Every n Orders_nobug,../data/formatted/buggy_codes/Apply Discount Every n Orders_nobug.java,../data/formatted/correct_codes/Apply Discount Every n Orders.java,../data/formatted/debugged_desc_codes_f_n/Apply Discount Every n Orders_nobug.java,nobug,0.9305300710550295,0.8560871295355896,-0.07444294151943986,0.9305300710550295,0.8464780759437738,-0.08405199511125572,0.9305300710550295,0.8508625477981677,-0.07966752325686177,False,False,False,False
Apply Discount to Prices_nobug,../data/formatted/buggy_codes/Apply Discount to Prices_nobug.java,../data/formatted/correct_codes/Apply Discount to Prices.java,../data/formatted/debugged_desc_codes_f_n/Apply Discount to Prices_nobug.java,nobug,0.9416262369343847,0.9063485242669811,-0.03527771266740365,0.9416262369343847,0.9036893900207484,-0.0379368469136363,0.9416262369343847,0.9049985526847149,-0.03662768424966989,False,False,False,False
Arithmetic Slices II - Subsequence_character,../data/formatted/buggy_codes/Arithmetic Slices II - Subsequence_character.java,../data/formatted/correct_codes/Arithmetic Slices II - Subsequence.java,../data/formatted/debugged_desc_codes_f_n/Arithmetic Slices II - Subsequence_character.java,character,0.9376739049825628,0.8165047999054077,-0.12116910507715506,0.9365001226200046,0.7905441788056359,-0.14595594381436872,0.937059019120306,0.8014268238752124,-0.13563219524509362,False,False,False,False
Arithmetic Slices_condition,../data/formatted/buggy_codes/Arithmetic Slices_condition.java,../data/formatted/correct_codes/Arithmetic Slices.java,../data/formatted/debugged_desc_codes_f_n/Arithmetic Slices_condition.java,condition,0.9268557982157295,0.4297621755945402,-0.4970936226211893,0.9201733623170671,0.37105710553512183,-0.5491162567819453,0.9234428081849173,0.3889297849862037,-0.5345130231987136,False,False,False,True
Arithmetic Subarrays_character,../data/formatted/buggy_codes/Arithmetic Subarrays_character.java,../data/formatted/correct_codes/Arithmetic Subarrays.java,../data/formatted/debugged_desc_codes_f_n/Arithmetic Subarrays_character.java,character,0.9311166066880933,0.3952002002273035,-0.5359164064607898,0.9294827621429556,0.3378545422306767,-0.5916282199122789,0.9302969883024136,0.35384590339325594,-0.5764510849091576,False,True,True,False
Arranging Coins_value,../data/formatted/buggy_codes/Arranging Coins_value.java,../data/formatted/correct_codes/Arranging Coins.java,../data/formatted/debugged_desc_codes_f_n/Arranging Coins_value.java,value,0.94380851057588,0.8544500681760767,-0.08935844239980328,0.94380851057588,0.8572657566411112,-0.08654275393476885,0.94380851057588,0.8555834132929482,-0.08822509728293182,False,True,True,False
Array Nesting_value,../data/formatted/buggy_codes/Array Nesting_value.java,../data/formatted/correct_codes/Array Nesting.java,../data/formatted/debugged_desc_codes_f_n/Array Nesting_value.java,value,0.9008406245846234,0.9330475675194734,0.032206942934849936,0.8919367307833219,0.9330475675194734,0.04111083673615146,0.8961887357560077,0.9330475675194734,0.036858831763465716,False,False,False,False
Array of Doubled Pairs_condition,../data/formatted/buggy_codes/Array of Doubled Pairs_condition.java,../data/formatted/correct_codes/Array of Doubled Pairs.java,../data/formatted/debugged_desc_codes_f_n/Array of Doubled Pairs_condition.java,condition,0.9428681252076212,0.8935054132961435,-0.049362711911477675,0.9399911295155801,0.8823426175243123,-0.05764851199126775,0.9414125118894063,0.8877788912698671,-0.053633620619539246,False,False,False,False
Array Partition_operation,../data/formatted/buggy_codes/Array Partition_operation.java,../data/formatted/correct_codes/Array Partition.java,../data/formatted/debugged_desc_codes_f_n/Array Partition_operation.java,operation,0.8881786835148744,0.8881786835148744,0.0,0.8881786835148744,0.8881786835148744,0.0,0.8881786835148744,0.8881786835148744,0.0,False,False,False,False
Array With Elements Not Equal to Average of Neighbors_condition,../data/formatted/buggy_codes/Array With Elements Not Equal to Average of Neighbors_condition.java,../data/formatted/correct_codes/Array With Elements Not Equal to Average of Neighbors.java,../data/formatted/debugged_desc_codes_f_n/Array With Elements Not Equal to Average of Neighbors_condition.java,condition,0.8884738625849623,0.918531333358418,0.030057470773455663,0.871963255849166,0.918531333358418,0.04656807750925196,0.8797728659382451,0.918531333358418,0.03875846742017286,False,False,False,False
As Far from Land as Possible_character,../data/formatted/buggy_codes/As Far from Land as Possible_character.java,../data/formatted/correct_codes/As Far from Land as Possible.java,../data/formatted/debugged_desc_codes_f_n/As Far from Land as Possible_character.java,character,0.943676562430291,0.9189092369626947,-0.0247673254675963,0.9429668917589973,0.9152414600622133,-0.027725431696783986,0.9433198746794762,0.9166147657652356,-0.026705108914240605,False,False,False,False
Assign Cookies_condition,../data/formatted/buggy_codes/Assign Cookies_condition.java,../data/formatted/correct_codes/Assign Cookies.java,../data/formatted/debugged_desc_codes_f_n/Assign Cookies_condition.java,condition,0.878556503021692,0.9026219656922067,0.02406546267051468,0.8708312420004778,0.9026219656922067,0.03179072369172886,0.8745680705588141,0.9026219656922068,0.028053895133392626,False,False,False,False
Asteroid Collision_index,../data/formatted/buggy_codes/Asteroid Collision_index.java,../data/formatted/correct_codes/Asteroid Collision.java,../data/formatted/debugged_desc_codes_f_n/Asteroid Collision_index.java,index,0.8894344614213444,0.36221166613169975,-0.5272227952896447,0.8873685911717211,0.30171667683109304,-0.585651914340628,0.8883889901486014,0.31901729645460863,-0.5693716936939928,False,False,False,False
Available Captures for Rook_operation,../data/formatted/buggy_codes/Available Captures for Rook_operation.java,../data/formatted/correct_codes/Available Captures for Rook.java,../data/formatted/debugged_desc_codes_f_n/Available Captures for Rook_operation.java,operation,0.8628755425137661,0.8069358432097822,-0.0559396993039839,0.8595672954689162,0.7986741329931881,-0.06089316247572807,0.8612029123718793,0.8024056179577364,-0.05879729441414294,False,False,False,False
Average of Levels in Binary Tree_nobug,../data/formatted/buggy_codes/Average of Levels in Binary Tree_nobug.java,../data/formatted/correct_codes/Average of Levels in Binary Tree.java,../data/formatted/debugged_desc_codes_f_n/Average of Levels in Binary Tree_nobug.java,nobug,0.931910377284328,0.931910377284328,0.0,0.931910377284328,0.931910377284328,0.0,0.931910377284328,0.931910377284328,0.0,False,False,False,False
Average Salary Excluding the Minimum and Maximum Salary_nobug,../data/formatted/buggy_codes/Average Salary Excluding the Minimum and Maximum Salary_nobug.java,../data/formatted/correct_codes/Average Salary Excluding the Minimum and Maximum Salary.java,../data/formatted/debugged_desc_codes_f_n/Average Salary Excluding the Minimum and Maximum Salary_nobug.java,nobug,0.9524357103042476,0.9524357103042476,0.0,0.9524357103042476,0.9524357103042476,0.0,0.9524357103042477,0.9524357103042477,0.0,False,False,False,False
Average Waiting Time_value,../data/formatted/buggy_codes/Average Waiting Time_value.java,../data/formatted/correct_codes/Average Waiting Time.java,../data/formatted/debugged_desc_codes_f_n/Average Waiting Time_value.java,value,0.933414331840658,0.8655954006509315,-0.06781893118972648,0.933414331840658,0.8597107489765924,-0.07370358286406564,0.933414331840658,0.8620728271393734,-0.07134150470128464,False,False,False,False
Avoid Flood in The City_operation,../data/formatted/buggy_codes/Avoid Flood in The City_operation.java,../data/formatted/correct_codes/Avoid Flood in The City.java,../data/formatted/debugged_desc_codes_f_n/Avoid Flood in The City_operation.java,operation,0.8924860773605121,0.526648582796492,-0.36583749456402015,0.8900967468571219,0.5081136380445632,-0.3819831088125587,0.8912779518524598,0.5134180286944515,-0.3778599231580083,False,False,False,False
Backspace String Compare_operation,../data/formatted/buggy_codes/Backspace String Compare_operation.java,../data/formatted/correct_codes/Backspace String Compare.java,../data/formatted/debugged_desc_codes_f_n/Backspace String Compare_operation.java,operation,0.9109771916296904,0.8763472257884232,-0.03462996584126721,0.9109771916296904,0.8782662885513302,-0.03271090307836022,0.9109771916296904,0.8772972273583767,-0.0336799642713137,False,True,True,False
Bag of Tokens_character,../data/formatted/buggy_codes/Bag of Tokens_character.java,../data/formatted/correct_codes/Bag of Tokens.java,../data/formatted/debugged_desc_codes_f_n/Bag of Tokens_character.java,character,0.8910396949981318,0.8257524748924379,-0.06528722010569399,0.8890411008861817,0.8152134740266335,-0.07382762685954825,0.8899885033389202,0.8189999616298536,-0.07098854170906665,False,False,False,False
Balance a Binary Search Tree_nobug,../data/formatted/buggy_codes/Balance a Binary Search Tree_nobug.java,../data/formatted/correct_codes/Balance a Binary Search Tree.java,../data/formatted/debugged_desc_codes_f_n/Balance a Binary Search Tree_nobug.java,nobug,0.9152315856461926,0.9152315856461926,0.0,0.9152315856461926,0.9152315856461926,0.0,0.9152315856461926,0.9152315856461926,0.0,False,False,False,False
Balanced Binary Tree_operation,../data/formatted/buggy_codes/Balanced Binary Tree_operation.java,../data/formatted/correct_codes/Balanced Binary Tree.java,../data/formatted/debugged_desc_codes_f_n/Balanced Binary Tree_operation.java,operation,0.9423207438988412,0.9423207438988412,0.0,0.9423207438988412,0.9423207438988412,0.0,0.9423207438988412,0.9423207438988412,0.0,False,False,False,False
Baseball Game_character,../data/formatted/buggy_codes/Baseball Game_character.java,../data/formatted/correct_codes/Baseball Game.java,../data/formatted/debugged_desc_codes_f_n/Baseball Game_character.java,character,0.8136008307659046,0.8553996935165613,0.041798862750656696,0.8057393180857849,0.8553996935165613,0.04966037543077639,0.8095574913695139,0.8553996935165613,0.04584220214704737,False,False,False,False
Basic Calculator II_index,../data/formatted/buggy_codes/Basic Calculator II_index.java,../data/formatted/correct_codes/Basic Calculator II.java,../data/formatted/debugged_desc_codes_f_n/Basic Calculator II_index.java,index,0.9162551522045279,0.9102502675403753,-0.00600488466415261,0.9143679728537186,0.9006651305803947,-0.013702842273323967,0.9153011012260666,0.9052598261797151,-0.010041275046351439,False,False,False,False
Basic Calculator IV_index,../data/formatted/buggy_codes/Basic Calculator IV_index.java,../data/formatted/correct_codes/Basic Calculator IV.java,../data/formatted/debugged_desc_codes_f_n/Basic Calculator IV_index.java,index,0.9031999851953697,0.9035540996377601,0.00035411444239041856,0.903148346717677,0.9035540996377601,0.0004057529200831578,0.9031741530036401,0.90355409963776,0.0003799466341198876,False,False,False,False
Basic Calculator_operation,../data/formatted/buggy_codes/Basic Calculator_operation.java,../data/formatted/correct_codes/Basic Calculator.java,../data/formatted/debugged_desc_codes_f_n/Basic Calculator_operation.java,operation,0.9478818445845114,0.9550369076948937,0.007155063110382276,0.9450987605265313,0.9550369076948937,0.009938147168362388,0.9464729569637962,0.9550369076948937,0.008563950731097503,False,False,False,False
Battleships in a Board_condition,../data/formatted/buggy_codes/Battleships in a Board_condition.java,../data/formatted/correct_codes/Battleships in a Board.java,../data/formatted/debugged_desc_codes_f_n/Battleships in a Board_condition.java,condition,0.9143350346244936,0.92599580537169,0.011660770747196403,0.9074300256301315,0.92599580537169,0.018565779741558486,0.9108067424778714,0.92599580537169,0.015189062893818606,False,False,False,False
Beautiful Arrangement II_index,../data/formatted/buggy_codes/Beautiful Arrangement II_index.java,../data/formatted/correct_codes/Beautiful Arrangement II.java,../data/formatted/debugged_desc_codes_f_n/Beautiful Arrangement II_index.java,index,0.9167594665157619,0.7321226408859829,-0.184636825629779,0.9137134869343053,0.7231709626082805,-0.1905425243260248,0.915208338512411,0.7260426672747105,-0.18916567123770056,False,True,True,False
Beautiful Arrangement_character,../data/formatted/buggy_codes/Beautiful Arrangement_character.java,../data/formatted/correct_codes/Beautiful Arrangement.java,../data/formatted/debugged_desc_codes_f_n/Beautiful Arrangement_character.java,character,0.9370960879088743,0.9495054446985779,0.012409356789703563,0.9333789384880933,0.9495054446985779,0.016126506210484615,0.9352113255734384,0.9495054446985779,0.014294119125139448,False,False,False,False
Best Poker Hand_index,../data/formatted/buggy_codes/Best Poker Hand_index.java,../data/formatted/correct_codes/Best Poker Hand.java,../data/formatted/debugged_desc_codes_f_n/Best Poker Hand_index.java,index,0.8977953686030617,0.9593571068604351,0.06156173825737332,0.8995875875393231,0.9593571068604351,0.059769519321111964,0.8986829561828227,0.9593571068604351,0.06067415067761239,False,False,False,False
Best Position for a Service Centre_value,../data/formatted/buggy_codes/Best Position for a Service Centre_value.java,../data/formatted/correct_codes/Best Position for a Service Centre.java,../data/formatted/debugged_desc_codes_f_n/Best Position for a Service Centre_value.java,value,0.9322184217891086,0.5469976274148816,-0.38522079437422707,0.9313161047980518,0.5084008734233554,-0.42291523137469644,0.9317650052823963,0.5209323984120068,-0.41083260687038947,False,True,True,False
Best Sightseeing Pair_operation,../data/formatted/buggy_codes/Best Sightseeing Pair_operation.java,../data/formatted/correct_codes/Best Sightseeing Pair.java,../data/formatted/debugged_desc_codes_f_n/Best Sightseeing Pair_operation.java,operation,0.9319320610249497,0.8764685460948399,-0.055463514930109814,0.9229139658293279,0.8597425460491983,-0.06317141978012963,0.9273304535944653,0.8670820426306713,-0.060248410963793964,False,False,False,False
Best Team With No Conflicts_index,../data/formatted/buggy_codes/Best Team With No Conflicts_index.java,../data/formatted/correct_codes/Best Team With No Conflicts.java,../data/formatted/debugged_desc_codes_f_n/Best Team With No Conflicts_index.java,index,0.941896043729315,0.9511993765585485,0.009303332829233457,0.9413512828398154,0.9511993765585485,0.009848093718733075,0.941622180407631,0.9511993765585485,0.009577196150917455,False,False,False,False
Best Time to Buy and Sell Stock III_index,../data/formatted/buggy_codes/Best Time to Buy and Sell Stock III_index.java,../data/formatted/correct_codes/Best Time to Buy and Sell Stock III.java,../data/formatted/debugged_desc_codes_f_n/Best Time to Buy and Sell Stock III_index.java,index,0.9068205486737635,0.25251447951498335,-0.6543060691587801,0.9020558466367955,0.2046806568090461,-0.6973751898277494,0.9044108728388572,0.21620932909522658,-0.6882015437436306,False,False,False,True
Best Time to Buy and Sell Stock II_index,../data/formatted/buggy_codes/Best Time to Buy and Sell Stock II_index.java,../data/formatted/correct_codes/Best Time to Buy and Sell Stock II.java,../data/formatted/debugged_desc_codes_f_n/Best Time to Buy and Sell Stock II_index.java,index,0.8916378169726595,0.9312431433079822,0.039605326335322655,0.8828341233818071,0.9312431433079822,0.04840901992617508,0.8870903692486758,0.9312431433079822,0.0441527740593064,False,False,False,False
