problem_name,bug_path,correct_path,debugged_path,bug_type,ngram_match,weighted_ngram_match,syntax_match,dataflow_match,codebleu_bug,codebleu_debugged,difference
Best Sightseeing Pair,../data/formatted/buggy_codes_GPT/Best Sightseeing Pair.java,../data/formatted/correct_codes/Best Sightseeing Pair.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Best Sightseeing Pair.java,Best Sightseeing Pair,,,,,0.8628724365030325,0.8432972922719574,-0.019575144231075092
Binary Tree Postorder Traversal,../data/formatted/buggy_codes_GPT/Binary Tree Postorder Traversal.java,../data/formatted/correct_codes/Binary Tree Postorder Traversal.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Binary Tree Postorder Traversal.java,Binary Tree Postorder Traversal,,,,,0.7788648616234767,0.8015522756621222,0.022687414038645493
Brick Wall,../data/formatted/buggy_codes_GPT/Brick Wall.java,../data/formatted/correct_codes/Brick Wall.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Brick Wall.java,Brick Wall,,,,,0.41455279178690757,0.8962191250232763,0.4816663332363687
Building Boxes,../data/formatted/buggy_codes_GPT/Building Boxes.java,../data/formatted/correct_codes/Building Boxes.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Building Boxes.java,Building Boxes,,,,,0.9202122728208383,0.9202122728208383,0.0
Car Pooling,../data/formatted/buggy_codes_GPT/Car Pooling.java,../data/formatted/correct_codes/Car Pooling.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Car Pooling.java,Car Pooling,,,,,0.8931066154236524,0.8763355414792238,-0.01677107394442867
Cheapest Flights Within K Stops,../data/formatted/buggy_codes_GPT/Cheapest Flights Within K Stops.java,../data/formatted/correct_codes/Cheapest Flights Within K Stops.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Cheapest Flights Within K Stops.java,Cheapest Flights Within K Stops,,,,,0.9498714107795283,0.9410593553965394,-0.008812055382988904
Check if Every Row and Column Contains All Numbers,../data/formatted/buggy_codes_GPT/Check if Every Row and Column Contains All Numbers.java,../data/formatted/correct_codes/Check if Every Row and Column Contains All Numbers.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Check if Every Row and Column Contains All Numbers.java,Check if Every Row and Column Contains All Numbers,,,,,0.9132364211064835,0.9132364211064835,0.0
Check If It Is a Good Array,../data/formatted/buggy_codes_GPT/Check If It Is a Good Array.java,../data/formatted/correct_codes/Check If It Is a Good Array.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Check If It Is a Good Array.java,Check If It Is a Good Array,,,,,0.9009199533802,0.8166173490661841,-0.08430260431401593
Check If N and Its Double Exist,../data/formatted/buggy_codes_GPT/Check If N and Its Double Exist.java,../data/formatted/correct_codes/Check If N and Its Double Exist.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Check If N and Its Double Exist.java,Check If N and Its Double Exist,,,,,0.8458344883115123,0.8381315567173683,-0.007702931594144036
Check if Number is a Sum of Powers of Three,../data/formatted/buggy_codes_GPT/Check if Number is a Sum of Powers of Three.java,../data/formatted/correct_codes/Check if Number is a Sum of Powers of Three.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Check if Number is a Sum of Powers of Three.java,Check if Number is a Sum of Powers of Three,,,,,0.917090538156579,0.9375350119127044,0.020444473756125348
Check If String Is Transformable With Substring Sort Operations,../data/formatted/buggy_codes_GPT/Check If String Is Transformable With Substring Sort Operations.java,../data/formatted/correct_codes/Check If String Is Transformable With Substring Sort Operations.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Check If String Is Transformable With Substring Sort Operations.java,Check If String Is Transformable With Substring Sort Operations,,,,,0.8847937561181247,0.8847937561181247,0.0
Climbing Stairs,../data/formatted/buggy_codes_GPT/Climbing Stairs.java,../data/formatted/correct_codes/Climbing Stairs.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Climbing Stairs.java,Climbing Stairs,,,,,0.8852102224869502,0.9170677736733224,0.031857551186372124
Combinations,../data/formatted/buggy_codes_GPT/Combinations.java,../data/formatted/correct_codes/Combinations.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Combinations.java,Combinations,,,,,0.02910350464155661,0.8605385080769343,0.8314350034353777
Concatenation of Consecutive Binary Numbers,../data/formatted/buggy_codes_GPT/Concatenation of Consecutive Binary Numbers.java,../data/formatted/correct_codes/Concatenation of Consecutive Binary Numbers.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Concatenation of Consecutive Binary Numbers.java,Concatenation of Consecutive Binary Numbers,,,,,0.7556798987235283,0.7902267743940483,0.03454687567052006
Construct Binary Tree from Inorder and Postorder Traversal,../data/formatted/buggy_codes_GPT/Construct Binary Tree from Inorder and Postorder Traversal.java,../data/formatted/correct_codes/Construct Binary Tree from Inorder and Postorder Traversal.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Construct Binary Tree from Inorder and Postorder Traversal.java,Construct Binary Tree from Inorder and Postorder Traversal,,,,,0.32845818883177724,0.25578415729786663,-0.07267403153391061
Count All Valid Pickup and Delivery Options,../data/formatted/buggy_codes_GPT/Count All Valid Pickup and Delivery Options.java,../data/formatted/correct_codes/Count All Valid Pickup and Delivery Options.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Count All Valid Pickup and Delivery Options.java,Count All Valid Pickup and Delivery Options,,,,,0.9142870394935685,0.8430047620362446,-0.07128227745732385
Count and Say,../data/formatted/buggy_codes_GPT/Count and Say.java,../data/formatted/correct_codes/Count and Say.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Count and Say.java,Count and Say,,,,,0.7316237180154934,0.7316237180154934,0.0
Count Collisions on a Road,../data/formatted/buggy_codes_GPT/Count Collisions on a Road.java,../data/formatted/correct_codes/Count Collisions on a Road.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Count Collisions on a Road.java,Count Collisions on a Road,,,,,0.7614631116699897,0.9026785315282319,0.14121541985824215
Count Fertile Pyramids in a Land,../data/formatted/buggy_codes_GPT/Count Fertile Pyramids in a Land.java,../data/formatted/correct_codes/Count Fertile Pyramids in a Land.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Count Fertile Pyramids in a Land.java,Count Fertile Pyramids in a Land,,,,,0.9352891444335661,0.9352891444335661,0.0
Count Good Meals,../data/formatted/buggy_codes_GPT/Count Good Meals.java,../data/formatted/correct_codes/Count Good Meals.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Count Good Meals.java,Count Good Meals,,,,,0.8841442097431053,0.8992626939083557,0.015118484165250412
Count Good Numbers,../data/formatted/buggy_codes_GPT/Count Good Numbers.java,../data/formatted/correct_codes/Count Good Numbers.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Count Good Numbers.java,Count Good Numbers,,,,,0.8440185155855731,0.7260806445429129,-0.11793787104266018
Count Hills and Valleys in an Array,../data/formatted/buggy_codes_GPT/Count Hills and Valleys in an Array.java,../data/formatted/correct_codes/Count Hills and Valleys in an Array.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Count Hills and Valleys in an Array.java,Count Hills and Valleys in an Array,,,,,0.8929418111865216,0.9230467820239834,0.030104970837461775
Count Number of Maximum BitwiseOR Subsets,../data/formatted/buggy_codes_GPT/Count Number of Maximum BitwiseOR Subsets.java,../data/formatted/correct_codes/Count Number of Maximum BitwiseOR Subsets.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Count Number of Maximum BitwiseOR Subsets.java,Count Number of Maximum BitwiseOR Subsets,,,,,0.8702653306675606,0.9046971612771422,0.03443183060958155
Count Number of Special Subsequences,../data/formatted/buggy_codes_GPT/Count Number of Special Subsequences.java,../data/formatted/correct_codes/Count Number of Special Subsequences.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Count Number of Special Subsequences.java,Count Number of Special Subsequences,,,,,0.9642447667842157,0.9642447667842157,0.0
Count of Range Sum,../data/formatted/buggy_codes_GPT/Count of Range Sum.java,../data/formatted/correct_codes/Count of Range Sum.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Count of Range Sum.java,Count of Range Sum,,,,,0.9460902361920828,0.9008366906354902,-0.045253545556592556
Count Primes,../data/formatted/buggy_codes_GPT/Count Primes.java,../data/formatted/correct_codes/Count Primes.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Count Primes.java,Count Primes,,,,,0.8749329798366456,0.9101099853608563,0.03517700552421066
Count Subarrays With Median K,../data/formatted/buggy_codes_GPT/Count Subarrays With Median K.java,../data/formatted/correct_codes/Count Subarrays With Median K.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Count Subarrays With Median K.java,Count Subarrays With Median K,,,,,0.9131681449389659,0.9202890323482962,0.0071208874093302565
Cousins in Binary Tree,../data/formatted/buggy_codes_GPT/Cousins in Binary Tree.java,../data/formatted/correct_codes/Cousins in Binary Tree.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Cousins in Binary Tree.java,Cousins in Binary Tree,,,,,0.9041079882633664,0.3558737553038337,-0.5482342329595327
Cracking the Safe,../data/formatted/buggy_codes_GPT/Cracking the Safe.java,../data/formatted/correct_codes/Cracking the Safe.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Cracking the Safe.java,Cracking the Safe,,,,,0.9025839652002835,0.6577880032103918,-0.24479596198989173
Create Sorted Array through Instructions,../data/formatted/buggy_codes_GPT/Create Sorted Array through Instructions.java,../data/formatted/correct_codes/Create Sorted Array through Instructions.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Create Sorted Array through Instructions.java,Create Sorted Array through Instructions,,,,,0.9139713420280218,0.8647951474071072,-0.049176194620914604
Cut Off Trees for Golf Event,../data/formatted/buggy_codes_GPT/Cut Off Trees for Golf Event.java,../data/formatted/correct_codes/Cut Off Trees for Golf Event.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Cut Off Trees for Golf Event.java,Cut Off Trees for Golf Event,,,,,0.9567796987536051,0.8504525255391088,-0.10632717321449636
Decode XORed Permutation,../data/formatted/buggy_codes_GPT/Decode XORed Permutation.java,../data/formatted/correct_codes/Decode XORed Permutation.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Decode XORed Permutation.java,Decode XORed Permutation,,,,,0.9329309021548422,0.9586833597367892,0.025752457581946997
Delete and Earn,../data/formatted/buggy_codes_GPT/Delete and Earn.java,../data/formatted/correct_codes/Delete and Earn.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Delete and Earn.java,Delete and Earn,,,,,0.9078103175347437,0.9078103175347437,0.0
Design a Food Rating System,../data/formatted/buggy_codes_GPT/Design a Food Rating System.java,../data/formatted/correct_codes/Design a Food Rating System.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Design a Food Rating System.java,Design a Food Rating System,,,,,0.8985696774603293,0.8985696774603293,0.0
Design Add and Search Words Data Structure,../data/formatted/buggy_codes_GPT/Design Add and Search Words Data Structure.java,../data/formatted/correct_codes/Design Add and Search Words Data Structure.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Design Add and Search Words Data Structure.java,Design Add and Search Words Data Structure,,,,,0.6744106336748867,0.36721281664514804,-0.3071978170297387
Design Linked List,../data/formatted/buggy_codes_GPT/Design Linked List.java,../data/formatted/correct_codes/Design Linked List.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Design Linked List.java,Design Linked List,,,,,0.7935434869046367,0.8528097183455989,0.059266231440962214
Design Skiplist,../data/formatted/buggy_codes_GPT/Design Skiplist.java,../data/formatted/correct_codes/Design Skiplist.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Design Skiplist.java,Design Skiplist,,,,,0.031511652807502226,0.12526722766425297,0.09375557485675073
DI String Match,../data/formatted/buggy_codes_GPT/DI String Match.java,../data/formatted/correct_codes/DI String Match.java,../data/formatted/debugged_GPTBuggyCodes_0_n/DI String Match.java,DI String Match,,,,,0.8988333353140701,0.9065092916133731,0.007675956299303066
Display Table of Food Orders in a Restaurant,../data/formatted/buggy_codes_GPT/Display Table of Food Orders in a Restaurant.java,../data/formatted/correct_codes/Display Table of Food Orders in a Restaurant.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Display Table of Food Orders in a Restaurant.java,Display Table of Food Orders in a Restaurant,,,,,0.8857816750958428,0.8733018597613061,-0.012479815334536681
Distinct Subsequences II,../data/formatted/buggy_codes_GPT/Distinct Subsequences II.java,../data/formatted/correct_codes/Distinct Subsequences II.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Distinct Subsequences II.java,Distinct Subsequences II,,,,,0.9602111756436318,0.9694424204020602,0.009231244758428403
Divide a String Into Groups of Size k,../data/formatted/buggy_codes_GPT/Divide a String Into Groups of Size k.java,../data/formatted/correct_codes/Divide a String Into Groups of Size k.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Divide a String Into Groups of Size k.java,Divide a String Into Groups of Size k,,,,,0.9213715331893124,0.8854456883547996,-0.03592584483451278
Employee Importance,../data/formatted/buggy_codes_GPT/Employee Importance.java,../data/formatted/correct_codes/Employee Importance.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Employee Importance.java,Employee Importance,,,,,0.8877120894839065,0.21438798018028737,-0.6733241093036191
Escape the Spreading Fire,../data/formatted/buggy_codes_GPT/Escape the Spreading Fire.java,../data/formatted/correct_codes/Escape the Spreading Fire.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Escape the Spreading Fire.java,Escape the Spreading Fire,,,,,0.8843091574735595,0.8101722975635197,-0.07413685991003982
Evaluate Division,../data/formatted/buggy_codes_GPT/Evaluate Division.java,../data/formatted/correct_codes/Evaluate Division.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Evaluate Division.java,Evaluate Division,,,,,0.9201930557363913,0.8279727706539168,-0.09222028508247448
Find a Corresponding Node of a Binary Tree in a Clone of That Tree,../data/formatted/buggy_codes_GPT/Find a Corresponding Node of a Binary Tree in a Clone of That Tree.java,../data/formatted/correct_codes/Find a Corresponding Node of a Binary Tree in a Clone of That Tree.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Find a Corresponding Node of a Binary Tree in a Clone of That Tree.java,Find a Corresponding Node of a Binary Tree in a Clone of That Tree,,,,,0.007933369601765767,0.00872950966146977,0.0007961400597040029
Find All People With Secret,../data/formatted/buggy_codes_GPT/Find All People With Secret.java,../data/formatted/correct_codes/Find All People With Secret.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Find All People With Secret.java,Find All People With Secret,,,,,0.9174949744775001,0.6916603714499651,-0.225834603027535
Find Duplicate Subtrees,../data/formatted/buggy_codes_GPT/Find Duplicate Subtrees.java,../data/formatted/correct_codes/Find Duplicate Subtrees.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Find Duplicate Subtrees.java,Find Duplicate Subtrees,,,,,0.011904761904761904,0.0,-0.011904761904761904
Find Elements in a Contaminated Binary Tree,../data/formatted/buggy_codes_GPT/Find Elements in a Contaminated Binary Tree.java,../data/formatted/correct_codes/Find Elements in a Contaminated Binary Tree.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Find Elements in a Contaminated Binary Tree.java,Find Elements in a Contaminated Binary Tree,,,,,0.8966818113677018,0.8858282657062131,-0.010853545661488662
Find in Mountain Array,../data/formatted/buggy_codes_GPT/Find in Mountain Array.java,../data/formatted/correct_codes/Find in Mountain Array.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Find in Mountain Array.java,Find in Mountain Array,,,,,0.9290174750659681,0.9219791301714126,-0.007038344894555459
Find Latest Group of Size M,../data/formatted/buggy_codes_GPT/Find Latest Group of Size M.java,../data/formatted/correct_codes/Find Latest Group of Size M.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Find Latest Group of Size M.java,Find Latest Group of Size M,,,,,0.907895486374851,0.89586800148656,-0.012027484888290974
Find the Closest Palindrome,../data/formatted/buggy_codes_GPT/Find the Closest Palindrome.java,../data/formatted/correct_codes/Find the Closest Palindrome.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Find the Closest Palindrome.java,Find the Closest Palindrome,,,,,0.9426609803996856,0.23755880905622218,-0.7051021713434634
Find the Difference,../data/formatted/buggy_codes_GPT/Find the Difference.java,../data/formatted/correct_codes/Find the Difference.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Find the Difference.java,Find the Difference,,,,,0.9062575293469866,0.940094017318318,0.03383648797133143
Find the Shortest Superstring,../data/formatted/buggy_codes_GPT/Find the Shortest Superstring.java,../data/formatted/correct_codes/Find the Shortest Superstring.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Find the Shortest Superstring.java,Find the Shortest Superstring,,,,,0.9506531894519401,0.9138127214319506,-0.036840468019989525
Find the Value of the Partition,../data/formatted/buggy_codes_GPT/Find the Value of the Partition.java,../data/formatted/correct_codes/Find the Value of the Partition.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Find the Value of the Partition.java,Find the Value of the Partition,,,,,0.8928451324170175,0.933669390830353,0.04082425841333559
Find XOR Sum of All Pairs Bitwise AND,../data/formatted/buggy_codes_GPT/Find XOR Sum of All Pairs Bitwise AND.java,../data/formatted/correct_codes/Find XOR Sum of All Pairs Bitwise AND.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Find XOR Sum of All Pairs Bitwise AND.java,Find XOR Sum of All Pairs Bitwise AND,,,,,0.8711218547048385,0.9401212427344683,0.0689993880296298
Finding the Users Active Minutes,../data/formatted/buggy_codes_GPT/Finding the Users Active Minutes.java,../data/formatted/correct_codes/Finding the Users Active Minutes.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Finding the Users Active Minutes.java,Finding the Users Active Minutes,,,,,0.8763915608379945,0.9091841803592542,0.03279261952125967
Flower Planting With No Adjacent,../data/formatted/buggy_codes_GPT/Flower Planting With No Adjacent.java,../data/formatted/correct_codes/Flower Planting With No Adjacent.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Flower Planting With No Adjacent.java,Flower Planting With No Adjacent,,,,,0.9306926728588777,0.8804957452906554,-0.05019692756822225
Four Divisors,../data/formatted/buggy_codes_GPT/Four Divisors.java,../data/formatted/correct_codes/Four Divisors.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Four Divisors.java,Four Divisors,,,,,0.862224330644187,0.830430042210686,-0.03179428843350107
Fraction Addition and Subtraction,../data/formatted/buggy_codes_GPT/Fraction Addition and Subtraction.java,../data/formatted/correct_codes/Fraction Addition and Subtraction.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Fraction Addition and Subtraction.java,Fraction Addition and Subtraction,,,,,0.9469493810598628,0.9183072358520046,-0.02864214520785824
Game of Life,../data/formatted/buggy_codes_GPT/Game of Life.java,../data/formatted/correct_codes/Game of Life.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Game of Life.java,Game of Life,,,,,0.47407979878743745,0.5973497773280836,0.12326997854064614
Get Biggest Three Rhombus Sums in a Grid,../data/formatted/buggy_codes_GPT/Get Biggest Three Rhombus Sums in a Grid.java,../data/formatted/correct_codes/Get Biggest Three Rhombus Sums in a Grid.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Get Biggest Three Rhombus Sums in a Grid.java,Get Biggest Three Rhombus Sums in a Grid,,,,,0.9400559157019256,0.8171434508716007,-0.12291246483032492
Get the Maximum Score,../data/formatted/buggy_codes_GPT/Get the Maximum Score.java,../data/formatted/correct_codes/Get the Maximum Score.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Get the Maximum Score.java,Get the Maximum Score,,,,,0.8932017065563252,0.5633364190959309,-0.32986528746039434
Greatest English Letter in Upper and Lower Case,../data/formatted/buggy_codes_GPT/Greatest English Letter in Upper and Lower Case.java,../data/formatted/correct_codes/Greatest English Letter in Upper and Lower Case.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Greatest English Letter in Upper and Lower Case.java,Greatest English Letter in Upper and Lower Case,,,,,0.8909181088118621,0.30186847204341477,-0.5890496367684472
Guess Number Higher or Lower,../data/formatted/buggy_codes_GPT/Guess Number Higher or Lower.java,../data/formatted/correct_codes/Guess Number Higher or Lower.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Guess Number Higher or Lower.java,Guess Number Higher or Lower,,,,,0.8755476525569434,0.5186162301480944,-0.356931422408849
H-Index,../data/formatted/buggy_codes_GPT/H-Index.java,../data/formatted/correct_codes/H-Index.java,../data/formatted/debugged_GPTBuggyCodes_0_n/H-Index.java,H-Index,,,,,0.8620800227247292,0.9045860158436486,0.04250599311891945
House Robber II,../data/formatted/buggy_codes_GPT/House Robber II.java,../data/formatted/correct_codes/House Robber II.java,../data/formatted/debugged_GPTBuggyCodes_0_n/House Robber II.java,House Robber II,,,,,0.9209218557365415,0.919676748622015,-0.0012451071145265225
Insert Delete GetRandom O(1) - Duplicates allowed,../data/formatted/buggy_codes_GPT/Insert Delete GetRandom O(1) - Duplicates allowed.java,../data/formatted/correct_codes/Insert Delete GetRandom O(1) - Duplicates allowed.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Insert Delete GetRandom O(1) - Duplicates allowed.java,Insert Delete GetRandom O(1) - Duplicates allowed,,,,,0.8478994736875566,0.3702256318433391,-0.47767384184421746
Insert into a Binary Search Tree,../data/formatted/buggy_codes_GPT/Insert into a Binary Search Tree.java,../data/formatted/correct_codes/Insert into a Binary Search Tree.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Insert into a Binary Search Tree.java,Insert into a Binary Search Tree,,,,,0.8901875116120972,0.9408074726574155,0.050619961045318296
Intersection of Two Arrays II,../data/formatted/buggy_codes_GPT/Intersection of Two Arrays II.java,../data/formatted/correct_codes/Intersection of Two Arrays II.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Intersection of Two Arrays II.java,Intersection of Two Arrays II,,,,,0.878641632425406,0.897679273167437,0.01903764074203096
Island Perimeter,../data/formatted/buggy_codes_GPT/Island Perimeter.java,../data/formatted/correct_codes/Island Perimeter.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Island Perimeter.java,Island Perimeter,,,,,0.7860688081354069,0.7767342050464615,-0.009334603088945403
K-diff Pairs in an Array,../data/formatted/buggy_codes_GPT/K-diff Pairs in an Array.java,../data/formatted/correct_codes/K-diff Pairs in an Array.java,../data/formatted/debugged_GPTBuggyCodes_0_n/K-diff Pairs in an Array.java,K-diff Pairs in an Array,,,,,0.8970086478231005,0.9177998139455642,0.020791166122463678
Kids With the Greatest Number of Candies,../data/formatted/buggy_codes_GPT/Kids With the Greatest Number of Candies.java,../data/formatted/correct_codes/Kids With the Greatest Number of Candies.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Kids With the Greatest Number of Candies.java,Kids With the Greatest Number of Candies,,,,,0.8914882546695847,0.9132476911926346,0.021759436523049902
Koko Eating Bananas,../data/formatted/buggy_codes_GPT/Koko Eating Bananas.java,../data/formatted/correct_codes/Koko Eating Bananas.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Koko Eating Bananas.java,Koko Eating Bananas,,,,,0.9462829214066708,0.8738286938008757,-0.07245422760579512
Kth Ancestor of a Tree Node,../data/formatted/buggy_codes_GPT/Kth Ancestor of a Tree Node.java,../data/formatted/correct_codes/Kth Ancestor of a Tree Node.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Kth Ancestor of a Tree Node.java,Kth Ancestor of a Tree Node,,,,,0.8884974156106873,0.48311991032331875,-0.40537750528736854
Largest Component Size by Common Factor,../data/formatted/buggy_codes_GPT/Largest Component Size by Common Factor.java,../data/formatted/correct_codes/Largest Component Size by Common Factor.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Largest Component Size by Common Factor.java,Largest Component Size by Common Factor,,,,,0.8972087437136125,0.2943069566185217,-0.6029017870950908
Largest Merge Of Two Strings,../data/formatted/buggy_codes_GPT/Largest Merge Of Two Strings.java,../data/formatted/correct_codes/Largest Merge Of Two Strings.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Largest Merge Of Two Strings.java,Largest Merge Of Two Strings,,,,,0.48354028633702006,0.4853584859823721,0.0018181996453520144
Latest Time by Replacing Hidden Digits,../data/formatted/buggy_codes_GPT/Latest Time by Replacing Hidden Digits.java,../data/formatted/correct_codes/Latest Time by Replacing Hidden Digits.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Latest Time by Replacing Hidden Digits.java,Latest Time by Replacing Hidden Digits,,,,,0.9313474103215393,0.953105886922269,0.021758476600729715
Length of Last Word,../data/formatted/buggy_codes_GPT/Length of Last Word.java,../data/formatted/correct_codes/Length of Last Word.java,../data/formatted/debugged_GPTBuggyCodes_0_n/Length of Last Word.java,Length of Last Word,,,,,0.9068779997133536,0.8807015950000102,-0.02617640471334337
