problem_name,bug_path,correct_path,debugged_path,bug_type,codebleu_bug,codebleu_debugged,codebleu_diff,coderouge_bug,coderouge_debugged,coderouge_diff,codef1_bug,codef1_debugged,codef1_diff,truncated,pad_bug,pad_correct,pad_debugged
Add Digits_condition,../data/formatted/buggy_codes/Add Digits_condition.java,../data/formatted/correct_codes/Add Digits.java,../data/formatted/debugged_desc_codes_f_c/Add Digits_condition.java,condition,0.6551553475535072,0.2913646938008255,-0.3637906537526817,0.6283261594315445,0.2357039933087156,-0.39262216612282885,0.6407012124800442,0.24780218049835803,-0.3928990319816862,False,False,False,True
Add Minimum Number of Rungs_index,../data/formatted/buggy_codes/Add Minimum Number of Rungs_index.java,../data/formatted/correct_codes/Add Minimum Number of Rungs.java,../data/formatted/debugged_desc_codes_f_c/Add Minimum Number of Rungs_index.java,index,0.851800066903069,0.7842294475223534,-0.06757061938071562,0.8389200725794848,0.7792031840568266,-0.05971688852265811,0.845177465000118,0.7791500095555703,-0.06602745544454769,False,True,True,False
Add One Row to Tree_operation,../data/formatted/buggy_codes/Add One Row to Tree_operation.java,../data/formatted/correct_codes/Add One Row to Tree.java,../data/formatted/debugged_desc_codes_f_c/Add One Row to Tree_operation.java,operation,0.9076260516661684,0.2190245053847723,-0.6886015462813961,0.9076260516661684,0.18820960000729503,-0.7194164516588734,0.9076260516661684,0.1957101229459643,-0.7119159287202041,False,True,True,False
Add Strings_value,../data/formatted/buggy_codes/Add Strings_value.java,../data/formatted/correct_codes/Add Strings.java,../data/formatted/debugged_desc_codes_f_c/Add Strings_value.java,value,0.3327566402804282,0.06975347452504801,-0.2630031657553802,0.33473663938506815,0.10312032499882971,-0.23161631438623842,0.33364731013893884,0.07024396367047686,-0.263403346468462,False,True,True,False
Add to Array-Form of Integer_operation,../data/formatted/buggy_codes/Add to Array-Form of Integer_operation.java,../data/formatted/correct_codes/Add to Array-Form of Integer.java,../data/formatted/debugged_desc_codes_f_c/Add to Array-Form of Integer_operation.java,operation,0.8898922439328362,0.8690262083358858,-0.020866035596950328,0.8884060731924123,0.859690479377415,-0.02871559381499722,0.8891408951588557,0.8638581752780181,-0.025282719880837634,False,False,False,False
Add Two Integers_value,../data/formatted/buggy_codes/Add Two Integers_value.java,../data/formatted/correct_codes/Add Two Integers.java,../data/formatted/debugged_desc_codes_f_c/Add Two Integers_value.java,value,0.9414152121852635,0.22498347464036966,-0.7164317375448939,0.9387519740379974,0.15518392497216416,-0.7835680490658332,0.9400603338792973,0.15353593755028463,-0.7865243963290127,False,False,False,True
Add Two Numbers II_condition,../data/formatted/buggy_codes/Add Two Numbers II_condition.java,../data/formatted/correct_codes/Add Two Numbers II.java,../data/formatted/debugged_desc_codes_f_c/Add Two Numbers II_condition.java,condition,0.8904754048624389,0.5622688550419924,-0.3282065498204465,0.8874728429387788,0.5360297275063186,-0.3514431154324602,0.8889556568946982,0.5470292468245221,-0.3419264100701761,False,False,False,True
Add Two Numbers_character,../data/formatted/buggy_codes/Add Two Numbers_character.java,../data/formatted/correct_codes/Add Two Numbers.java,../data/formatted/debugged_desc_codes_f_c/Add Two Numbers_character.java,character,0.9112659084275897,0.9211929060033944,0.00992699757580473,0.905587830158117,0.9196122890132477,0.014024458855130706,0.908373259064319,0.9203272269822147,0.011953967917895714,False,False,False,False
Adding Spaces to a String_index,../data/formatted/buggy_codes/Adding Spaces to a String_index.java,../data/formatted/correct_codes/Adding Spaces to a String.java,../data/formatted/debugged_desc_codes_f_c/Adding Spaces to a String_index.java,index,0.8156257462005012,0.8771982435320537,0.061572497331552456,0.7985802784400244,0.8771982435320537,0.07861796509202923,0.8067433996059246,0.8771982435320537,0.07045484392612911,False,False,False,False
Adding Two Negabinary Numbers_condition,../data/formatted/buggy_codes/Adding Two Negabinary Numbers_condition.java,../data/formatted/correct_codes/Adding Two Negabinary Numbers.java,../data/formatted/debugged_desc_codes_f_c/Adding Two Negabinary Numbers_condition.java,condition,0.9327497093997771,0.293400645677213,-0.6393490637225641,0.9289281494632957,0.24628607925763601,-0.6826420702056597,0.9308170967623354,0.25727480955041016,-0.6735422872119252,False,False,False,True
Additive Number_nobug,../data/formatted/buggy_codes/Additive Number_nobug.java,../data/formatted/correct_codes/Additive Number.java,../data/formatted/debugged_desc_codes_f_c/Additive Number_nobug.java,nobug,0.9354041949632029,0.8755886989884801,-0.0598154959747228,0.9354041949632029,0.8681654983299277,-0.0672386966332752,0.9354041949632029,0.8718095907595006,-0.06359460420370233,False,False,False,False
Advantage Shuffle_condition,../data/formatted/buggy_codes/Advantage Shuffle_condition.java,../data/formatted/correct_codes/Advantage Shuffle.java,../data/formatted/debugged_desc_codes_f_c/Advantage Shuffle_condition.java,condition,0.9022254422899848,0.2170624100724784,-0.6851630322175064,0.898319862226611,0.18652861340402904,-0.7117912488225819,0.9002395603711596,0.19312895857396625,-0.7071106017971933,False,True,True,False
Airplane Seat Assignment Probability_value,../data/formatted/buggy_codes/Airplane Seat Assignment Probability_value.java,../data/formatted/correct_codes/Airplane Seat Assignment Probability.java,../data/formatted/debugged_desc_codes_f_c/Airplane Seat Assignment Probability_value.java,value,0.35273014129887015,0.12582213999652422,-0.22690800130234592,0.35273014129887015,0.11922909150788816,-0.233501049790982,0.35273014129887015,0.12235046253626948,-0.23037967876260068,False,True,True,False
Alert Using Same Key-Card Three or More Times in a One Hour Period_character,../data/formatted/buggy_codes/Alert Using Same Key-Card Three or More Times in a One Hour Period_character.java,../data/formatted/correct_codes/Alert Using Same Key-Card Three or More Times in a One Hour Period.java,../data/formatted/debugged_desc_codes_f_c/Alert Using Same Key-Card Three or More Times in a One Hour Period_character.java,character,0.9228311230874489,0.9228311230874489,0.0,0.9228311230874489,0.9228311230874489,0.0,0.9228311230874489,0.9228311230874489,0.0,False,False,False,False
All Divisions With the Highest Score of a Binary Array_index,../data/formatted/buggy_codes/All Divisions With the Highest Score of a Binary Array_index.java,../data/formatted/correct_codes/All Divisions With the Highest Score of a Binary Array.java,../data/formatted/debugged_desc_codes_f_c/All Divisions With the Highest Score of a Binary Array_index.java,index,0.9061273389149516,0.951694318046636,0.04556697913168439,0.8997277072319467,0.951694318046636,0.05196661081468923,0.9028614064248307,0.951694318046636,0.04883291162180525,False,False,False,False
All Elements in Two Binary Search Trees_value,../data/formatted/buggy_codes/All Elements in Two Binary Search Trees_value.java,../data/formatted/correct_codes/All Elements in Two Binary Search Trees.java,../data/formatted/debugged_desc_codes_f_c/All Elements in Two Binary Search Trees_value.java,value,0.8900314709360923,0.8423157343339436,-0.04771573660214867,0.8893018448463588,0.8259676634497801,-0.06333418139657865,0.8896644991517612,0.8328950551730465,-0.05676944397871464,False,False,False,False
All Nodes Distance K in Binary Tree_condition,../data/formatted/buggy_codes/All Nodes Distance K in Binary Tree_condition.java,../data/formatted/correct_codes/All Nodes Distance K in Binary Tree.java,../data/formatted/debugged_desc_codes_f_c/All Nodes Distance K in Binary Tree_condition.java,condition,0.872491031433124,0.8792006025961063,0.00670957116298232,0.8705733817566903,0.8792006025961063,0.008627220839416028,0.8715246455724798,0.8792006025961063,0.007675957023626556,False,False,False,False
All O`one Data Structure_nobug,../data/formatted/buggy_codes/All O`one Data Structure_nobug.java,../data/formatted/correct_codes/All O`one Data Structure.java,../data/formatted/debugged_desc_codes_f_c/All O`one Data Structure_nobug.java,nobug,0.8487622909025334,0.8487622909025334,0.0,0.8487622909025334,0.8487622909025334,0.0,0.8487622909025334,0.8487622909025334,0.0,False,False,False,False
All Paths From Source to Target_index,../data/formatted/buggy_codes/All Paths From Source to Target_index.java,../data/formatted/correct_codes/All Paths From Source to Target.java,../data/formatted/debugged_desc_codes_f_c/All Paths From Source to Target_index.java,index,0.9091093316663607,0.09706325525848218,-0.8120460764078785,0.9084611443485348,0.09013424914960586,-0.8183268951989289,0.9087834977016218,0.09186802468369175,-0.8169154730179301,False,False,False,True
All Possible Full Binary Trees_index,../data/formatted/buggy_codes/All Possible Full Binary Trees_index.java,../data/formatted/correct_codes/All Possible Full Binary Trees.java,../data/formatted/debugged_desc_codes_f_c/All Possible Full Binary Trees_index.java,index,0.9120490919480811,0.9246094736622328,0.012560381714151636,0.9090432864281486,0.9246094736622328,0.015566187234084206,0.9105295387077879,0.9246094736622328,0.014079934954444928,False,False,False,False
Allocate Mailboxes_operation,../data/formatted/buggy_codes/Allocate Mailboxes_operation.java,../data/formatted/correct_codes/Allocate Mailboxes.java,../data/formatted/debugged_desc_codes_f_c/Allocate Mailboxes_operation.java,operation,0.9372033342934734,0.9372033342934734,0.0,0.9312097483090659,0.9312097483090659,0.0,0.9341671302688876,0.9341671302688876,0.0,False,False,False,False
Alphabet Board Path_condition,../data/formatted/buggy_codes/Alphabet Board Path_condition.java,../data/formatted/correct_codes/Alphabet Board Path.java,../data/formatted/debugged_desc_codes_f_c/Alphabet Board Path_condition.java,condition,0.8615520202726661,0.8455692956398078,-0.015982724632858325,0.8581084717833849,0.838859859147748,-0.01924861263563693,0.8598051865199987,0.8421165887886075,-0.017688597731391198,False,False,False,False
Ambiguous Coordinates_nobug,../data/formatted/buggy_codes/Ambiguous Coordinates_nobug.java,../data/formatted/correct_codes/Ambiguous Coordinates.java,../data/formatted/debugged_desc_codes_f_c/Ambiguous Coordinates_nobug.java,nobug,0.9127603618400182,0.9127603618400182,0.0,0.9127603618400182,0.9127603618400182,0.0,0.9127603618400182,0.9127603618400182,0.0,False,False,False,False
Angle Between Hands of a Clock_value,../data/formatted/buggy_codes/Angle Between Hands of a Clock_value.java,../data/formatted/correct_codes/Angle Between Hands of a Clock.java,../data/formatted/debugged_desc_codes_f_c/Angle Between Hands of a Clock_value.java,value,0.9359379065218947,0.8426067935067939,-0.09333111301510078,0.9197792431654205,0.8069480127425976,-0.11283123042282284,0.9274519989692783,0.8220033251353678,-0.10544867383391054,False,False,False,False
Apply Discount Every n Orders_nobug,../data/formatted/buggy_codes/Apply Discount Every n Orders_nobug.java,../data/formatted/correct_codes/Apply Discount Every n Orders.java,../data/formatted/debugged_desc_codes_f_c/Apply Discount Every n Orders_nobug.java,nobug,0.9305300710550295,0.0,-0.9305300710550295,0.9305300710550295,0.0,-0.9305300710550295,0.9305300710550295,0.0,-0.9305300710550295,False,False,False,True
Apply Discount to Prices_nobug,../data/formatted/buggy_codes/Apply Discount to Prices_nobug.java,../data/formatted/correct_codes/Apply Discount to Prices.java,../data/formatted/debugged_desc_codes_f_c/Apply Discount to Prices_nobug.java,nobug,0.9416262369343847,0.8884964047136789,-0.053129832220705886,0.9416262369343847,0.8693360891819728,-0.07229014775241194,0.9416262369343847,0.8784235050453273,-0.06320273188905745,False,False,False,False
Arithmetic Slices II - Subsequence_character,../data/formatted/buggy_codes/Arithmetic Slices II - Subsequence_character.java,../data/formatted/correct_codes/Arithmetic Slices II - Subsequence.java,../data/formatted/debugged_desc_codes_f_c/Arithmetic Slices II - Subsequence_character.java,character,0.9376739049825628,0.9459025452275429,0.008228640244980157,0.9365001226200046,0.9459025452275429,0.009402422607538319,0.937059019120306,0.9459025452275429,0.008843526107236932,False,False,False,False
Arithmetic Slices_condition,../data/formatted/buggy_codes/Arithmetic Slices_condition.java,../data/formatted/correct_codes/Arithmetic Slices.java,../data/formatted/debugged_desc_codes_f_c/Arithmetic Slices_condition.java,condition,0.9268557982157295,0.22891355265203403,-0.6979422455636954,0.9201733623170671,0.18102682016896962,-0.7391465421480975,0.9234428081849173,0.1946501611262991,-0.7287926470586182,False,False,False,True
Arithmetic Subarrays_character,../data/formatted/buggy_codes/Arithmetic Subarrays_character.java,../data/formatted/correct_codes/Arithmetic Subarrays.java,../data/formatted/debugged_desc_codes_f_c/Arithmetic Subarrays_character.java,character,0.9364054167469705,0.8992448893304328,-0.03716052741653775,0.9347608251354915,0.8797757327963811,-0.05498509233911042,0.9355803890614778,0.8888272758983948,-0.04675311316308295,False,True,False,False
Arranging Coins_value,../data/formatted/buggy_codes/Arranging Coins_value.java,../data/formatted/correct_codes/Arranging Coins.java,../data/formatted/debugged_desc_codes_f_c/Arranging Coins_value.java,value,0.9634018379156257,0.8305360743057189,-0.13286576360990687,0.9634018379156257,0.811416825866201,-0.15198501204942472,0.9634018379156257,0.8202954277391661,-0.14310641017645964,False,False,False,False
Array Nesting_value,../data/formatted/buggy_codes/Array Nesting_value.java,../data/formatted/correct_codes/Array Nesting.java,../data/formatted/debugged_desc_codes_f_c/Array Nesting_value.java,value,0.8739982953194703,0.14650999793936445,-0.7274882973801058,0.8664375611947973,0.12792897611254203,-0.7385085850822553,0.870054862004642,0.13268513694479359,-0.7373697250598484,False,True,True,False
Array of Doubled Pairs_condition,../data/formatted/buggy_codes/Array of Doubled Pairs_condition.java,../data/formatted/correct_codes/Array of Doubled Pairs.java,../data/formatted/debugged_desc_codes_f_c/Array of Doubled Pairs_condition.java,condition,0.9428681252076212,0.8735669698456476,-0.06930115536197357,0.9399911295155801,0.8584736676723885,-0.08151746184319153,0.9414125118894063,0.865717484502024,-0.07569502738738232,False,False,False,False
Array Partition_operation,../data/formatted/buggy_codes/Array Partition_operation.java,../data/formatted/correct_codes/Array Partition.java,../data/formatted/debugged_desc_codes_f_c/Array Partition_operation.java,operation,0.8881786835148744,0.8881786835148744,0.0,0.8881786835148744,0.8881786835148744,0.0,0.8881786835148744,0.8881786835148744,0.0,False,False,False,False
Array With Elements Not Equal to Average of Neighbors_condition,../data/formatted/buggy_codes/Array With Elements Not Equal to Average of Neighbors_condition.java,../data/formatted/correct_codes/Array With Elements Not Equal to Average of Neighbors.java,../data/formatted/debugged_desc_codes_f_c/Array With Elements Not Equal to Average of Neighbors_condition.java,condition,0.8884738625849623,0.918531333358418,0.030057470773455663,0.871963255849166,0.918531333358418,0.04656807750925196,0.8797728659382451,0.918531333358418,0.03875846742017286,False,False,False,False
As Far from Land as Possible_character,../data/formatted/buggy_codes/As Far from Land as Possible_character.java,../data/formatted/correct_codes/As Far from Land as Possible.java,../data/formatted/debugged_desc_codes_f_c/As Far from Land as Possible_character.java,character,0.9409654941080252,0.4825712922713572,-0.458394201836668,0.9402597205761624,0.4197717485973508,-0.5204879719788116,0.9406107881212477,0.43809139498888494,-0.5025193931323627,False,True,True,False
Assign Cookies_condition,../data/formatted/buggy_codes/Assign Cookies_condition.java,../data/formatted/correct_codes/Assign Cookies.java,../data/formatted/debugged_desc_codes_f_c/Assign Cookies_condition.java,condition,0.8304140203125824,0.38656526091111937,-0.443848759401463,0.8242569189374855,0.36734680580956175,-0.4569101131279238,0.8272497753791517,0.3712136377081194,-0.4560361376710323,False,True,True,False
Asteroid Collision_index,../data/formatted/buggy_codes/Asteroid Collision_index.java,../data/formatted/correct_codes/Asteroid Collision.java,../data/formatted/debugged_desc_codes_f_c/Asteroid Collision_index.java,index,0.8894344614213444,0.8094432779903689,-0.07999118343097555,0.8873685911717211,0.7926056015285634,-0.09476298964315766,0.8883889901486014,0.8008972954175109,-0.08749169473109053,False,False,False,True
Available Captures for Rook_operation,../data/formatted/buggy_codes/Available Captures for Rook_operation.java,../data/formatted/correct_codes/Available Captures for Rook.java,../data/formatted/debugged_desc_codes_f_c/Available Captures for Rook_operation.java,operation,0.8628755425137661,0.8334738686356572,-0.02940167387810888,0.8595672954689162,0.8272957372454889,-0.03227155822342731,0.8612029123718793,0.8300995278021223,-0.03110338456975703,False,False,False,False
Average of Levels in Binary Tree_nobug,../data/formatted/buggy_codes/Average of Levels in Binary Tree_nobug.java,../data/formatted/correct_codes/Average of Levels in Binary Tree.java,../data/formatted/debugged_desc_codes_f_c/Average of Levels in Binary Tree_nobug.java,nobug,0.931910377284328,0.8958610543175177,-0.03604932296681029,0.931910377284328,0.8972757651235197,-0.03463461216080832,0.931910377284328,0.8962963797131199,-0.03561399757120809,False,False,False,False
Average Salary Excluding the Minimum and Maximum Salary_nobug,../data/formatted/buggy_codes/Average Salary Excluding the Minimum and Maximum Salary_nobug.java,../data/formatted/correct_codes/Average Salary Excluding the Minimum and Maximum Salary.java,../data/formatted/debugged_desc_codes_f_c/Average Salary Excluding the Minimum and Maximum Salary_nobug.java,nobug,0.9524357103042476,0.9125534427723792,-0.03988226753186841,0.9524357103042476,0.8867979581060177,-0.06563775219822987,0.9524357103042477,0.8986683495021315,-0.05376736080211619,False,False,False,False
Average Waiting Time_value,../data/formatted/buggy_codes/Average Waiting Time_value.java,../data/formatted/correct_codes/Average Waiting Time.java,../data/formatted/debugged_desc_codes_f_c/Average Waiting Time_value.java,value,0.933414331840658,0.6445013138796354,-0.28891301796102264,0.933414331840658,0.6140315451955388,-0.3193827866451192,0.933414331840658,0.6263414419372392,-0.30707288990341886,False,False,False,True
Avoid Flood in The City_operation,../data/formatted/buggy_codes/Avoid Flood in The City_operation.java,../data/formatted/correct_codes/Avoid Flood in The City.java,../data/formatted/debugged_desc_codes_f_c/Avoid Flood in The City_operation.java,operation,0.8924860773605121,0.8944530325139346,0.0019669551534224894,0.8900967468571219,0.8917826658033754,0.001685918946253473,0.8912779518524598,0.8930931410992643,0.0018151892468044606,False,False,False,False
Backspace String Compare_operation,../data/formatted/buggy_codes/Backspace String Compare_operation.java,../data/formatted/correct_codes/Backspace String Compare.java,../data/formatted/debugged_desc_codes_f_c/Backspace String Compare_operation.java,operation,0.8953948034078666,0.24621846915427686,-0.6491763342535897,0.8953948034078666,0.21640757490149565,-0.6789872285063709,0.8953948034078666,0.22524752313014032,-0.6701472802777263,False,True,True,False
Bag of Tokens_character,../data/formatted/buggy_codes/Bag of Tokens_character.java,../data/formatted/correct_codes/Bag of Tokens.java,../data/formatted/debugged_desc_codes_f_c/Bag of Tokens_character.java,character,0.8828797329956856,0.3340657562334868,-0.5488139767621988,0.8808536387434022,0.30764268072507367,-0.5732109580183284,0.8818178198569612,0.31661637901347445,-0.5652014408434867,False,True,True,False
Balance a Binary Search Tree_nobug,../data/formatted/buggy_codes/Balance a Binary Search Tree_nobug.java,../data/formatted/correct_codes/Balance a Binary Search Tree.java,../data/formatted/debugged_desc_codes_f_c/Balance a Binary Search Tree_nobug.java,nobug,0.9152315856461926,0.8522512825061241,-0.06298030314006842,0.9152315856461926,0.840408291006498,-0.0748232946396945,0.9152315856461926,0.8459756501484095,-0.06925593549778308,False,False,False,False
Balanced Binary Tree_operation,../data/formatted/buggy_codes/Balanced Binary Tree_operation.java,../data/formatted/correct_codes/Balanced Binary Tree.java,../data/formatted/debugged_desc_codes_f_c/Balanced Binary Tree_operation.java,operation,0.9423207438988412,0.9423207438988412,0.0,0.9423207438988412,0.9423207438988412,0.0,0.9423207438988412,0.9423207438988412,0.0,False,False,False,False
Baseball Game_character,../data/formatted/buggy_codes/Baseball Game_character.java,../data/formatted/correct_codes/Baseball Game.java,../data/formatted/debugged_desc_codes_f_c/Baseball Game_character.java,character,0.8136008307659046,0.8553996935165613,0.041798862750656696,0.8057393180857849,0.8553996935165613,0.04966037543077639,0.8095574913695139,0.8553996935165613,0.04584220214704737,False,False,False,False
Basic Calculator II_index,../data/formatted/buggy_codes/Basic Calculator II_index.java,../data/formatted/correct_codes/Basic Calculator II.java,../data/formatted/debugged_desc_codes_f_c/Basic Calculator II_index.java,index,0.9162551522045279,0.8935244843965049,-0.02273066780802302,0.9143679728537186,0.8789099490143368,-0.03545802383938179,0.9153011012260666,0.8857837339959886,-0.029517367230077918,False,False,False,False
Basic Calculator IV_index,../data/formatted/buggy_codes/Basic Calculator IV_index.java,../data/formatted/correct_codes/Basic Calculator IV.java,../data/formatted/debugged_desc_codes_f_c/Basic Calculator IV_index.java,index,0.9031999851953697,0.06583050563704759,-0.8373694795583221,0.903148346717677,0.059264153212717274,-0.8438841935049597,0.9031741530036401,0.06024539134347556,-0.8429287616601646,False,False,False,True
Basic Calculator_operation,../data/formatted/buggy_codes/Basic Calculator_operation.java,../data/formatted/correct_codes/Basic Calculator.java,../data/formatted/debugged_desc_codes_f_c/Basic Calculator_operation.java,operation,0.9478818445845114,0.9473656952864553,-0.0005161492980561011,0.9450987605265313,0.9465481251480563,0.0014493646215250067,0.9464729569637962,0.9469067957842905,0.00043383882049430333,False,False,False,False
Battleships in a Board_condition,../data/formatted/buggy_codes/Battleships in a Board_condition.java,../data/formatted/correct_codes/Battleships in a Board.java,../data/formatted/debugged_desc_codes_f_c/Battleships in a Board_condition.java,condition,0.9143350346244936,0.8911716574315112,-0.02316337719298245,0.9074300256301315,0.8842666484371491,-0.02316337719298245,0.9108067424778714,0.887643365284889,-0.02316337719298245,False,False,False,False
Beautiful Arrangement II_index,../data/formatted/buggy_codes/Beautiful Arrangement II_index.java,../data/formatted/correct_codes/Beautiful Arrangement II.java,../data/formatted/debugged_desc_codes_f_c/Beautiful Arrangement II_index.java,index,0.9167594665157619,0.7321226408859829,-0.184636825629779,0.9137134869343053,0.7231709626082805,-0.1905425243260248,0.915208338512411,0.7260426672747105,-0.18916567123770056,False,True,True,False
Beautiful Arrangement_character,../data/formatted/buggy_codes/Beautiful Arrangement_character.java,../data/formatted/correct_codes/Beautiful Arrangement.java,../data/formatted/debugged_desc_codes_f_c/Beautiful Arrangement_character.java,character,0.9370960879088743,0.9495054446985779,0.012409356789703563,0.9333789384880933,0.9495054446985779,0.016126506210484615,0.9352113255734384,0.9495054446985779,0.014294119125139448,False,False,False,False
Best Poker Hand_index,../data/formatted/buggy_codes/Best Poker Hand_index.java,../data/formatted/correct_codes/Best Poker Hand.java,../data/formatted/debugged_desc_codes_f_c/Best Poker Hand_index.java,index,0.8799726123498846,0.4765327519168657,-0.4034398604330188,0.8817751032972503,0.41077523772440383,-0.47099986557284645,0.8808657528513304,0.4308952249716842,-0.4499705278796462,False,True,True,False
Best Position for a Service Centre_value,../data/formatted/buggy_codes/Best Position for a Service Centre_value.java,../data/formatted/correct_codes/Best Position for a Service Centre.java,../data/formatted/debugged_desc_codes_f_c/Best Position for a Service Centre_value.java,value,0.9505692101163409,0.06364911670447064,-0.8869200934118703,0.9496124118152651,0.06330829643138539,-0.8863041153838798,0.9500882629649068,0.0631979957552622,-0.8868902672096446,False,False,False,True
Best Sightseeing Pair_operation,../data/formatted/buggy_codes/Best Sightseeing Pair_operation.java,../data/formatted/correct_codes/Best Sightseeing Pair.java,../data/formatted/debugged_desc_codes_f_c/Best Sightseeing Pair_operation.java,operation,0.9319320610249497,0.6290000255969245,-0.30293203542802527,0.9229139658293279,0.5741955004026446,-0.3487184654266834,0.9273304535944653,0.5930202023428702,-0.3343102512515951,False,False,False,False
Best Team With No Conflicts_index,../data/formatted/buggy_codes/Best Team With No Conflicts_index.java,../data/formatted/correct_codes/Best Team With No Conflicts.java,../data/formatted/debugged_desc_codes_f_c/Best Team With No Conflicts_index.java,index,0.941896043729315,0.9425804696526149,0.0006844259232998695,0.9413512828398154,0.942482149917846,0.0011308670780305619,0.941622180407631,0.942490343009062,0.0008681626014309662,False,False,False,False
Best Time to Buy and Sell Stock III_index,../data/formatted/buggy_codes/Best Time to Buy and Sell Stock III_index.java,../data/formatted/correct_codes/Best Time to Buy and Sell Stock III.java,../data/formatted/debugged_desc_codes_f_c/Best Time to Buy and Sell Stock III_index.java,index,0.9068205486737635,0.931843897908444,0.025023349234680525,0.9020558466367955,0.931843897908444,0.02978805127164852,0.9044108728388572,0.931843897908444,0.02743302506958678,False,False,False,False
Best Time to Buy and Sell Stock II_index,../data/formatted/buggy_codes/Best Time to Buy and Sell Stock II_index.java,../data/formatted/correct_codes/Best Time to Buy and Sell Stock II.java,../data/formatted/debugged_desc_codes_f_c/Best Time to Buy and Sell Stock II_index.java,index,0.8916378169726595,0.9312431433079822,0.039605326335322655,0.8828341233818071,0.9312431433079822,0.04840901992617508,0.8870903692486758,0.9312431433079822,0.0441527740593064,False,False,False,False
